"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","monthIdentified","dayIdentified","year","month","day","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","previousCatalogNumber","relatedCatalogItem"
"3052","2019-10-02 15:01:58-03","UFMG","BHCB","136407","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","479","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha Pico da Bandeira - Terreirão. Campo sobre afloramento.","-41.795833","-20.434778",NA,NA,"Arvoreta ca. 1,7m alt. Botões florais ferrugíneos, pélatas brancas.",NA,NA,NA,NA,"2010","03","09","-41.795833","-20.434778","2890","2890","Southern America",NA,NA,NA,NA,NA,NA,NA
"3053","2019-10-02 15:02:03-03","UFMG","BHCB","136883","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Rubiaceae",NA,NA,NA,NA,NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","191","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão.","-41.834722","-20.4125",NA,NA,"Herbácea, ca. 20cm. Com botões florais roxos. Coletada nas pedras da trilha.",NA,NA,NA,NA,"2010","03","03","-41.834722","-20.4125","2044","2044","Southern America",NA,NA,NA,NA,NA,NA,NA
"3054","2019-10-02 15:02:03-03","UFMG","BHCB","140948","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Rubiaceae",NA,NA,NA,NA,NA,"Neves, DRM; Martins, A; Martins, LC; Hughes, FM","684","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha entre a Tronqueira e o rancho dos Cabritos","-41.835833","-20.410556",NA,NA,NA,NA,NA,NA,NA,"2010","03","03","-41.835833","-20.410556","2004","2004","Southern America",NA,NA,NA,NA,NA,NA,NA
"3055","2019-10-02 15:02:03-03","UFMG","BHCB","141092","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Rubiaceae",NA,NA,NA,NA,NA,"Neves, DRM; Martins, A; Martins, LC; Hughes, FM","1359","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Estrada entre a entrada do Vale Verde e a Tronqueira","-41.850833","-20.418889",NA,NA,NA,NA,NA,NA,NA,"2010","03","07","-41.850833","-20.418889","1359","1359","Southern America",NA,NA,NA,NA,NA,NA,NA
"3056","2019-10-02 15:08:01-03","UFMG","BHCB","183011","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Sacoila","lanceolata","Sacoila lanceolata","(Aubl.) Garay","2016","Sanín, D; Leroy, CJL; Duarte, MO; Cruz-Lustre, GM","6681","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde","-41.850278","-20.42",NA,NA,"PRENSADO EM ÁLCOOL.; Herbacea terrestre, flores rosadas com tricomas transparentes, folhas maduras persistentes, beira de estrada.",NA,NA,"09","11","2016","09","11","-41.850278","-20.42","1300","1300","Southern America",NA,NA,NA,NA,NA,NA,NA
"3057","2019-10-02 14:55:13-03","UFMG","BHCB","136085","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lamiaceae","Salvia",NA,"Salvia",NA,NA,"Heringer, G; Machado, TM; Reis, SB","423","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira.","-41.799722","-20.431083",NA,NA,"Terrestre em beira de trilha.Sépala vinácea, pétalas liláses,labelo alvo .; Campo de altitude.",NA,NA,NA,NA,"2010","03","09","-41.799722","-20.431083",NA,"2733","Southern America",NA,NA,NA,NA,NA,NA,NA
"3058","2019-10-02 14:55:13-03","UFMG","BHCB","136095","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lamiaceae","Salvia",NA,"Salvia",NA,NA,"Heringer, G; Machado, TM; Reis, SB","433","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira.","-41.810972","-20.421944",NA,NA,"Terrestre em beira de trilha. Cálice vináceo, pétalas roxas.; Campo de altitude.",NA,NA,NA,NA,"2010","03","09","-41.810972","-20.421944",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"3059","2019-10-02 14:55:13-03","UFMG","BHCB","136398","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lamiaceae","Salvia",NA,"Salvia",NA,"2015","Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","470","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha Pico da Bandeira - Terreirão","-41.795833","-20.434778",NA,NA,"Arbusto com ca. 60cm alt. Flores rosadas.; Arbusto com ca. 60cm altura. Flores rosadas; Campo sobre afloramento.",NA,NA,"02",NA,"2010","03","09","-41.795833","-20.434778","2890","2890","Southern America",NA,"BHCB022005",NA,NA,NA,NA,NA
"3060","2019-10-02 14:55:13-03","UFMG","BHCB","136890","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lamiaceae","Salvia",NA,"Salvia",NA,NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","198","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão.","-41.8325","-20.413889",NA,NA,"Herbácea. Cálice vináceo e botões liláses.",NA,NA,NA,NA,"2010","03","03","-41.8325","-20.413889","2089","2089","Southern America",NA,NA,NA,NA,NA,NA,NA
"3061","2019-10-02 14:55:13-03","UFMG","BHCB","147083","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lamiaceae","Salvia",NA,"Salvia",NA,NA,"Machado, TM; Forzza, RC; Stehmann, JR; Amorim, AMA","271","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para cachoeira do aurélio.","-41.833333","-20.466667",NA,NA,"Arbusto ca. 70 cm de altura em Mata Nebular. Cálice verde, pétalas com a base alva e ápice lilás.",NA,NA,NA,NA,"2010","12","01","-41.833333","-20.466667","1834","1834","Southern America",NA,NA,NA,NA,NA,NA,NA
"3062","2019-10-02 14:53:19-03","UFMG","BHCB","136980","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Euphorbiaceae","Sapium",NA,"Sapium",NA,NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM","288","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Beira de Estrada oposta à estrada para o Vale Verde.","-41.852056","-20.416944",NA,NA,"Arbusto escandente ca. de 1,5m. de alt. Coletada com flores esverdeadas, estames amarelos, latex viscoso.",NA,NA,NA,NA,"2010","03","07","-41.852056","-20.416944","1359","1359","Southern America",NA,NA,NA,NA,NA,NA,NA
"3063","2019-10-02 15:08:38-03","UFMG","BHCB","136262","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Poaceae","Schizachyrium","spicatum","Schizachyrium spicatum","(Spreng.) Herter",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Batista, JAN","301","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Estrada para Tronqueira.","-41.836861","-20.409861",NA,NA,"Beira de barranco.",NA,NA,NA,NA,"2010","03","03","-41.836861","-20.409861","1970","1970","Southern America",NA,NA,NA,NA,NA,NA,NA
"3064","2019-10-02 15:08:38-03","UFMG","BHCB","136216","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Batista, JAN","253","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha entre Tronqueira e Terreirão.","-41.836861","-20.409861",NA,NA,NA,NA,NA,NA,NA,"2010","03","03","-41.836861","-20.409861","1970","1970","Southern America",NA,NA,NA,NA,NA,NA,NA
"3065","2019-10-02 14:51:48-03","UFMG","BHCB","135988","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Cactaceae","Schlumbergera","microsphaerica","Schlumbergera microsphaerica","(K.Schum.) Hoevel","2015","Heringer, G; Machado, TM; Reis, SB","326","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira","-41.801972","-20.42825",NA,NA,"Fruto vináceo esverdeado.; Rupícola",NA,NA,"05","13","2010","03","09","-41.801972","-20.42825","2638","2638","Southern America",NA,"BHCB024560",NA,NA,NA,NA,NA
"3066","2019-10-02 14:51:48-03","UFMG","BHCB","136097","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Cactaceae","Schlumbergera","microsphaerica","Schlumbergera microsphaerica","(K.Schum.) Hoevel","2015","Heringer, G; Machado, TM; Reis, SB","435","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira.","-41.801972","-20.42825",NA,NA,"Botões roxos; Rupícola",NA,NA,"05","13","2010","03","09","-41.801972","-20.42825","2638","2638","Southern America",NA,"BHCB024558",NA,NA,NA,NA,NA
"3067","2019-10-02 15:06:36-03","UFMG","BHCB","136428","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Cyperaceae","Scleria",NA,"Scleria","P.J.Bergius",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","500","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Mata na base do Coração.","-41.854194","-20.433889",NA,NA,"Herbácea, ca. 2m alt.",NA,NA,NA,NA,"2010","03","11","-41.854194","-20.433889","1182","1182","Southern America",NA,NA,NA,NA,NA,NA,NA
"3068","2019-10-02 14:50:45-03","UFMG","BHCB","136891","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Senecio",NA,"Senecio","L.",NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","199","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão.","-41.8325","-20.413889",NA,NA,"Herbácea. Brácteas involucrais verdes com ápice vináceo. Flores amarelas com estigma e estames amarelos.",NA,NA,NA,NA,"2010","03","03","-41.8325","-20.413889","2089","2089","Southern America",NA,NA,NA,NA,NA,NA,NA
"3069","2019-10-02 14:50:45-03","UFMG","BHCB","143243","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Senecio",NA,"Senecio","L.",NA,"Machado, TM; Stehmann, JR; Martins da Costa, I","198","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Encantado, no leito do rio.","-41.835389","-20.409083",NA,NA,"Arbusto próximo a curso de água. Flores do disco e do rao amarelas.",NA,NA,NA,NA,"2010","09","25","-41.835389","-20.409083","1975","1975","Southern America",NA,NA,NA,NA,NA,NA,NA
"3070","2019-10-02 14:50:48-03","UFMG","BHCB","183045","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Senecio","brasiliensis","Senecio brasiliensis","(Spreng.) Less.","2016","Sanín, D; Leroy, CJL; Duarte, MO; Cruz-Lustre, GM","6719","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Descida do Pico da Bandeira","-41.8015","-20.428556",NA,NA,"PRENSADO EM ÁLCOOL; Erva terrestre, flores amarelas",NA,NA,"10","01","2016","09","13","-41.8015","-20.428556","2641","2641","Southern America",NA,NA,NA,NA,NA,NA,NA
"3071","2019-10-02 14:50:48-03","UFMG","BHCB","183314","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Senecio","brasiliensis","Senecio brasiliensis","(Spreng.) Less.","2016","Paucar, JOA; Batista, JAN","32","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha desde a Tronqueira até o Pico da Bandeira","-41.802222","-20.427",NA,NA,"Arbusto; 0,5 m, flores amarelas",NA,NA,"09","13","2016","09","13","-41.802222","-20.427","2609","2609","Southern America",NA,"BHCB039526",NA,NA,NA,NA,NA
"3072","2019-10-02 14:50:48-03","UFMG","BHCB","136091","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Senecio","icoglossus","Senecio icoglossus","DC.",NA,"Heringer, G; Machado, TM; Reis, SB","429","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira.","-41.801528","-20.425639",NA,NA,"Cálice verde.Pétala rosa claro.; Campo de altitude.",NA,NA,NA,NA,"2010","03","09","-41.801528","-20.425639",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"3073","2019-10-02 14:50:48-03","UFMG","BHCB","136096","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Senecio","icoglossus","Senecio icoglossus","DC.",NA,"Heringer, G; Machado, TM; Reis, SB","434","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira.","-41.810972","-20.421944",NA,NA,"Flores do raio amarelas e flores do disco lilás.; Campo de altitude.",NA,NA,NA,NA,"2010","03","09","-41.810972","-20.421944",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"3074","2019-10-02 14:54:35-03","UFMG","BHCB","182908","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Senna",NA,"Senna",NA,"2016","Paiva, JAM; Stehmann, JR; Souza, LS; Gouvêa, YF","999","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde","-20.710222","-42.423994",NA,NA,"Arbusto terrícola. Flores amarelas.; Floresta Ombrófila Densa. Área impactada em borda de trilha.",NA,NA,"09","12","2016","09","11","-20.710222","-42.423994","1281","1281","Southern America",NA,NA,NA,NA,NA,NA,NA
"3075","2019-10-02 14:54:35-03","UFMG","BHCB","140964","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Senna",NA,"Senna",NA,NA,"Neves, DRM; Martins, A; Martins, LC; Hughes, FM","700","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha entre a Tronqueira e o rancho dos Cabritos","-41.8325","-20.413889",NA,NA,NA,NA,NA,NA,NA,"2010","03","03","-41.8325","-20.413889","2104","2104","Southern America",NA,NA,NA,NA,NA,NA,NA
"3076","2019-10-02 14:54:37-03","UFMG","BHCB","183085","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S.Irwin & Barneby","2016","Leroy, CJ; Duarte, MO; Paucar, JOA; Bragioni, TLS; Silva, GS","17","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde","-41.852056","-20.419194",NA,NA,"Flores amarelas; Dentro da mata. Arbusto 5m",NA,NA,"11","25","2016","09","16","-41.852056","-20.419194","1286","1286","Southern America",NA,NA,NA,NA,NA,NA,NA
"3077","2019-10-02 14:54:37-03","UFMG","BHCB","136006","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Senna","multijuga","Senna multijuga","(Rich.) H.S.Irwin & Barneby",NA,"Heringer, G; Machado, TM; Reis, SB","344","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Parque Nacional do Caparaó, entre o Vale Verde e Tronqueira.","-41.852028","-20.417222",NA,NA,"Arbórea, 10m de altura, flores amarelas, estilete verde.; Mata Nebular.",NA,NA,NA,NA,"2010","03","07","-41.852028","-20.417222","1441","1441","Southern America",NA,"BHCB010133",NA,NA,NA,NA,NA
"3078","2019-10-02 14:54:37-03","UFMG","BHCB","136394","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Senna","organensis","Senna organensis","(Glaz. ex Harms) H.S.Irwin & Barneby","2018","Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","466","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha Pico da Bandeira - Terreirão. Campo sobre afloramento.","-41.795833","-20.434778",NA,NA,"Arbusto com 40cm alt. Flores amarelas, frutos imaturos verdes.",NA,NA,"04",NA,"2010","03","09","-41.795833","-20.434778","2890","2890","Southern America",NA,"BHCB010134",NA,NA,NA,NA,NA
"3079","2019-10-02 14:54:37-03","UFMG","BHCB","147087","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Senna","organensis","Senna organensis","(Glaz. ex Harms) H.S.Irwin & Barneby","2018","Machado, TM; Forzza, RC; Stehmann, JR; Amorim, AMA","275","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para cachoeira do aurélio.","-41.833333","-20.466667",NA,NA,"Árvore 3 m de altura em Mata Nebular. Flores amarelas.",NA,NA,"04",NA,"2010","12","01","-41.833333","-20.466667","1834","1834","Southern America",NA,"BHCB010135",NA,NA,NA,NA,NA
"3080","2019-10-02 15:03:10-03","UFMG","BHCB","136981","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Sapindaceae","Serjania",NA,"Serjania","Mill.",NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM","289","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Beira do rio próximo ao quiosque no Vale Verde.","-41.845556","-20.419722",NA,NA,"Coletada com flores e botões. Corola creme e pecíolo vináceos.",NA,NA,NA,NA,"2010","03","07","-41.845556","-20.419722","1482","1482","Southern America",NA,NA,NA,NA,NA,NA,NA
"3081","2019-10-02 15:03:10-03","UFMG","BHCB","136984","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Sapindaceae","Serjania",NA,"Serjania","Mill.",NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM","292","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Beira do rio próximo ao quiosque no Vale Verde.","-41.845556","-20.419722",NA,NA,"Liana coletada próxima a 291, com frutos jovens esverdeados levemente avermelhados. Coletada a ca. de 1,5m. de alt.",NA,NA,NA,NA,"2010","03","07","-41.845556","-20.419722","1482","1482","Southern America",NA,NA,NA,NA,NA,NA,NA
"3082","2019-10-02 14:56:32-03","UFMG","BHCB","136436","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malvaceae","Sida","rhombifolia","Sida rhombifolia","L.",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","508","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Mata na base do Coração.","-41.854194","-20.433889",NA,NA,"Herbácea com 40cm alt. Sépalas verdes, pétalas amarelas.",NA,NA,NA,NA,"2010","03","11","-41.854194","-20.433889","1182","1182","Southern America",NA,"BHCB003854",NA,NA,NA,NA,NA
"3083","2019-10-02 14:54:54-03","UFMG","BHCB","136889","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Gesneriaceae","Sinningia","allagophylla","Sinningia allagophylla","(Mart.) Wiehler",NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","197","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão.","-41.833611","-20.4125",NA,NA,"Herbácea. Tricomas avermelhados com ápice branco. Flor laranja escuro por fora e cor salmão por dentro. Coletada próx. da trilha, em campo de altitude.",NA,NA,NA,NA,"2010","03","03","-41.833611","-20.4125","2067","2067","Southern America",NA,NA,NA,NA,NA,NA,NA
"3084","2019-10-02 14:54:56-03","UFMG","BHCB","136107","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","(Paxton) Wiehler","2018","Heringer, G; Machado, TM; Reis, SB","445","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Mata do coração.","-41.844611","-20.431333",NA,NA,"Epífita, próximo a curso de água. Pétalas vermelhas com detalhes vináceos.",NA,NA,"05",NA,"2010","03","11","-41.844611","-20.431333","1512","1512","Southern America",NA,"BHCB046343",NA,NA,NA,NA,NA
"3085","2019-10-02 14:54:56-03","UFMG","BHCB","136449","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","(Paxton) Wiehler","2018","Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","521","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Mata na base do Coração.","-41.846806","-20.432111",NA,NA,"Herbácea com 40cm alt. Flores vermelho-alaranjadas.",NA,NA,"05",NA,"2010","03","11","-41.846806","-20.432111","1356","1356","Southern America",NA,"BHCB046342",NA,NA,NA,NA,NA
"3086","2019-10-02 14:54:56-03","UFMG","BHCB","136850","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","(Paxton) Wiehler",NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM","158","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Na beira do Rio no Vale Verde.","-41.845556","-20.419722",NA,NA,"Epífita com batata coletada sobre tronco à ca. de 1m. de alt. Também observada como rupícola.; Epífita com uma batata na base, a cerca de 1m de altura.; Sobre tronco e também observada como rupícula. Floresta Ombrófila Densa.",NA,NA,NA,NA,"2010","03","02","-41.845556","-20.419722","1482","1482","Southern America",NA,NA,NA,NA,NA,NA,NA
"3087","2019-10-02 14:54:56-03","UFMG","BHCB","140884","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,"Neves, DRM; Martins, LC; Martins, A; Hughes, FM","620","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha do Vale Verde","-41.848333","-20.419722",NA,NA,NA,NA,NA,NA,NA,"2010","03","02","-41.848333","-20.419722","1127","1127","Southern America",NA,NA,NA,NA,NA,NA,NA
"3088","2019-10-02 15:07:04-03","UFMG","BHCB","136228","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Iridaceae","Sisyrinchium",NA,"Sisyrinchium",NA,NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Batista, JAN","265","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha entre Tronqueira e Terreirão.","-41.834528","-20.411889",NA,NA,"Flores amarelas.",NA,NA,NA,NA,"2010","03","03","-41.834528","-20.411889","2022","2022","Southern America",NA,NA,NA,NA,NA,NA,NA
"3089","2019-10-02 15:07:04-03","UFMG","BHCB","137010","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Iridaceae","Sisyrinchium",NA,"Sisyrinchium",NA,NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM","318","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha do Pico da Bandeira.","-41.795833","-20.434722",NA,NA,"Ca. de 20cm. Coletada no Pico da Bandeira, próx. à Cruz. Flores amarelas e frutos imaturos verdes e vináceos.",NA,NA,NA,NA,"2010","03","09","-41.795833","-20.434722","2889","2889","Southern America",NA,NA,NA,NA,NA,NA,NA
