"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","typeStatus"
"254","2019-11-13 11:15:50-03","USP","SPF","179341","PreservedSpecimen","Plantae",NA,NA,NA,"Arecaceae","Geonoma","brevispatha","Geonoma brevispatha","Barb.Rodr.","Viana, PL; Leite, FSF; Lopes, LE; Ferreira, M","Brasil","Minas Gerais","Felício dos Santos","-43.25","-18.216667",NA,NA,"Em interior de mata e tambem em beira de riacho. Inflorescência vinho-escura.; Interior de mata.",NA,"2506","2006","06","10",NA,"Área de Proteção Ambiental Felício, Cachoeira do Sumidouro","-43.25","-18.216667","1300","1300",NA,"SPF00179341",NA,"Henderson, A","2009",NA,NA,NA,NA
"255","2019-11-13 11:27:01-03","USP","SPF","201486","PreservedSpecimen","Plantae",NA,NA,NA,"Myrtaceae","Myrcia","glazioviana","Myrcia glazioviana","Kiaersk.","Santos, MF","Brasil","Minas Gerais","Felício dos Santos","-43.142556","-18.104056",NA,NA,NA,NA,"601","2010","11","20",NA,NA,"-43.142556","-18.104056","1477","1477",NA,"SPF00201486",NA,"Santos, MF","2014",NA,NA,NA,NA
"256","2019-11-13 11:27:08-03","USP","SPF","201485","PreservedSpecimen","Plantae",NA,NA,NA,"Myrtaceae","Myrcia","nitida","Myrcia nitida","Cambess.","Santos, MF","Brasil","Minas Gerais","Felício dos Santos","-43.142111","-18.103778",NA,NA,NA,NA,"600","2010","11","20",NA,NA,"-43.142111","-18.103778","1463","1463",NA,"SPF00201485",NA,"Santos, MF","2014",NA,NA,NA,NA
"257","2019-11-13 11:28:54-03","USP","SPF","189285","PreservedSpecimen","Plantae",NA,NA,NA,"Poaceae","Panicum","latissimum","Panicum latissimum","J.C.Mikan ex Trin.","Viana, PL","Brasil","Minas Gerais","Felício dos Santos","-43.25","-18.216667",NA,NA,NA,NA,"2877","2006","11","15",NA,"Cachoeira do Sumidouro.","-43.25","-18.216667","890","890",NA,"SPF00189285",NA,"Viana, PL","2006","12",NA,NA,NA
"258","2019-11-13 11:28:09-03","USP","SPF","201472","PreservedSpecimen","Plantae",NA,NA,NA,"Phyllanthaceae","Phyllanthus","niruri","Phyllanthus niruri","L.","Santos, MF; Borges, LM; Watanabe, MTC","Brasil","Minas Gerais","Felício dos Santos","-43.140583","-18.107417",NA,NA,"Subarbusto, 50 cm. Ramos imaturos verde-avermelhados, maduros levemente avermelhados. Folha com margem avermelhada. Botão floral alvo-esverdeado, flor na antese externamente alva-amarelada.",NA,"604","2010","11","20",NA,"Próximo à divisa com o distrito de Pedra Menina (Município de Rio Vermelho). Elevação conhecida como Pedra Menina. No platô.","-43.140583","-18.107417","1517","1517",NA,"SPF00201472",NA,"Martins, ER","2013","01","21",NA,NA
"259","2019-11-13 11:17:22-03","USP","SPF","189577","PreservedSpecimen","Plantae",NA,NA,NA,"Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Viana, PL","Brasil","Minas Gerais","Felício dos Santos","-43.466667","-18.283333",NA,NA,NA,NA,"3692","2008","08","29",NA,"APA Felício.","-43.466667","-18.283333","1320","1320",NA,"SPF00189577",NA,"Calvente, AM","2008","09",NA,NA,NA
"260","2019-11-13 11:15:39-03","USP","SPF","189576","PreservedSpecimen","Plantae",NA,NA,NA,"Araliaceae","Schefflera",NA,"Schefflera",NA,"Viana, PL","Brasil","Minas Gerais","Felício dos Santos","-43.466667","-18.283333",NA,NA,NA,NA,"3714","2008","08","30",NA,"Área de Proteção Ambiental Felício","-43.466667","-18.283333","1320","1320",NA,"SPF00189576","SPF00189576",NA,NA,NA,NA,NA,NA
"261","2019-11-13 11:32:53-03","USP","SPF","179241","PreservedSpecimen","Plantae",NA,NA,NA,"Verbenaceae","Stachytarpheta","commutata","Stachytarpheta commutata","Schauer","Viana, PL","Brasil","Minas Gerais","Felício dos Santos","-43.25","-18.216667",NA,NA,NA,NA,"2517","2006","06","10",NA,"Área de Proteção Ambiental Municipal Felício","-43.25","-18.216667","1200","1200",NA,"SPF00179241","SPF00179241","Anônimo",NA,NA,NA,NA,NA
"262","2019-11-13 11:23:47-03","USP","SPF","189581","PreservedSpecimen","Plantae",NA,NA,NA,"Loranthaceae","Struthanthus",NA,"Struthanthus",NA,"Viana, PL","Brasil","Minas Gerais","Felício dos Santos","-43.466667","-18.283333",NA,NA,NA,NA,"3670","2008","08","29",NA,"APA Felício dos Santos.","-43.466667","-18.283333","1320","1320",NA,"SPF00189581",NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:26:38-03","USP","SPF","164706","PreservedSpecimen","Plantae",NA,NA,NA,"Myrtaceae","Eugenia",NA,"Eugenia",NA,"Costa, FN","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,NA,"auto","443","2002","06","19",NA,NA,NA,NA,NA,NA,NA,"SPF00164706",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:32:22-03","USP","SPF","164889","PreservedSpecimen","Plantae",NA,NA,NA,"Styracaceae","Styrax","maninul","Styrax maninul","B.Walln.","Costa, FN","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,NA,"auto","380","2003","06","19",NA,NA,NA,NA,NA,NA,NA,"SPF00164889",NA,"Pirani, JR","2004",NA,NA,NA,NA
"265","2019-11-13 11:22:06-03","USP","SPF","164883","PreservedSpecimen","Plantae",NA,NA,NA,"Leguminosae","Cleobulia","multiflora","Cleobulia multiflora","Mart. ex Benth.","Costa, FN","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,NA,"auto","362","2002","06","18",NA,NA,NA,NA,NA,NA,NA,"SPF00164883",NA,"Anônimo",NA,NA,NA,NA,NA
"266","2019-11-13 11:29:26-03","USP","SPF","189580","PreservedSpecimen","Plantae",NA,NA,NA,"Portulacaceae","Portulaca","mucronata","Portulaca mucronata","Link","Viana, PL","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,NA,"auto","3684","2008","08","29",NA,"APA Felício.",NA,NA,NA,NA,NA,"SPF00189580",NA,"Santos, TVA","2019","06",NA,NA,NA
"267","2019-11-13 11:25:26-03","USP","SPF","165216","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Marcetia",NA,"Marcetia",NA,"Costa, FN","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,NA,"auto","416","2002","06","19",NA,"Comunidade do Gavião",NA,NA,NA,NA,NA,"SPF00165216",NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:25:33-03","USP","SPF","165210","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Miconia","chamissois","Miconia chamissois","Naudin","Costa, FN","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,NA,"auto","366","2002","06","18",NA,"Comunidade de Cotó",NA,NA,NA,NA,NA,"SPF00165210",NA,"Rezende, AR","2010","12",NA,NA,NA
"269","2019-11-13 11:21:13-03","USP","SPF","164568","PreservedSpecimen","Plantae",NA,NA,NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Costa, FN","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,NA,"auto","364","2002","06","18",NA,"Comunidade de Cotó.",NA,NA,NA,NA,NA,"SPF00164568",NA,"Assis, LCS","2009","10",NA,NA,NA
"270","2019-11-13 11:24:21-03","USP","SPF","179394","PreservedSpecimen","Plantae",NA,NA,NA,"Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.","Costa, FN","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,"Árvore ca. 2 m alt., em solo areno-pedregoso. Pétalas amarelas.","auto","440","2002","06","19",NA,"Comunidade do Gavião. Trilha para Serra do Sumidouro, próximo à Serra do Gavião. Transição entre mata de encosta e campo rupestre.",NA,NA,NA,NA,NA,"SPF00179394","SPF00179394","Costa, FN",NA,NA,NA,NA,NA
"271","2019-11-13 11:22:58-03","USP","SPF","164884","PreservedSpecimen","Plantae",NA,NA,NA,"Leguminosae","Periandra","mediterranea","Periandra mediterranea","(Vell.) Taub.","Costa, FN","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,NA,"auto","431","2002","06","19",NA,"Comunidade Gavião. Trilha para Serra do Sumidouro, próximo à Serra do Gavião.",NA,NA,NA,NA,NA,"SPF00164884",NA,"Anônimo",NA,NA,NA,NA,NA
"272","2019-11-13 11:15:26-03","USP","SPF","179204","PreservedSpecimen","Plantae",NA,NA,NA,"Apocynaceae","Secondatia","floribunda","Secondatia floribunda","A.DC.","Viana, PL","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,"Arbusto escandente com flores brancas. Látex branco abundante.","auto","2400","2006","01","10",NA,"Estrada São Gonçalo do Rio Preto - Felício dos Santos.",NA,NA,NA,NA,NA,"SPF00179204","SPF00179204","Scudeler, AL","2019","04",NA,NA,NA
"273","2019-11-13 11:16:38-03","USP","SPF","177072","PreservedSpecimen","Plantae",NA,NA,NA,"Balanophoraceae","Langsdorffia","hypogaea","Langsdorffia hypogaea","Mart.","Menini Neto, L","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,NA,"auto","202","2006","06","10",NA,"Serra do isidoro (serra do Gavião).",NA,NA,NA,NA,NA,"SPF00177072",NA,"Menini Neto, L","2006","07",NA,NA,NA
"274","2019-11-13 11:30:49-03","USP","SPF","176995","PreservedSpecimen","Plantae",NA,NA,NA,"Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Menini Neto, L","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,"Árvore, interior de mata. Frutos verdes.","auto","206","2006","06","10",NA,"Serra do Isidoro. Serra do Gavião.",NA,NA,NA,NA,NA,"SPF00176995",NA,"Pirani, JR","2006","11",NA,NA,NA
"275","2020-03-19 10:54:38-03","UEFS","HUEFS","145931","PreservedSpecimen","Plantae","Angiospermae","Rosanae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema",NA,"Centrosema",NA,"Viana, P.L.","Brasil","Minas Gerais","Felício dos Santos","-43.466667","-18.283333",NA,NA,NA,NA,"3699","2008","08","29",NA,"APA Felício, Mata dos Isidoro e arredores.","43W28'","18S17'","3699","3699",NA,"HUEFS0145931",NA,NA,NA,NA,NA,NA,NA
"276","2019-10-07 09:16:03-03","UEFS","HUEFS","145937","PreservedSpecimen","Plantae","Angiospermae","Asteranae","Lamiales","Lamiaceae","Eriope","alpestris","Eriope alpestris","Mart. ex Benth.","Viana, P.L.","Brasil","Minas Gerais","Felício dos Santos","-43.25","-18.216667",NA,NA,NA,NA,"2866","2006","11","15",NA,"Cachoeira do Sumidouro.","43W15'","18S13'","1200","1200",NA,"HUEFS0145937","HUEFS0145937 HUEFS0145937_e1","R.M.Harley","2019","05",NA,NA,NA
"277","2019-10-07 09:16:09-03","UEFS","HUEFS","145932","PreservedSpecimen","Plantae","Angiospermae","Asteranae","Lamiales","Lamiaceae","Hyptidendron",NA,"Hyptidendron",NA,"Viana, P.L.","Brasil","Minas Gerais","Felício dos Santos","-43.466667","-18.283333",NA,NA,NA,NA,"3716","2008","08","30",NA,"APA Felício, Mata dos Isidoro e arredores.","43W28'","18S17'","1320","1320",NA,"HUEFS0145932","HUEFS0145932","R.M.Harley","2012","02",NA,NA,NA
"278","2019-10-07 09:13:27-03","UEFS","HUEFS","145944","PreservedSpecimen","Plantae","Angiospermae","Asteranae","Gentianales","Apocynaceae","Mandevilla",NA,"Mandevilla",NA,"Viana, P.L.","Brasil","Minas Gerais","Felício dos Santos","-43.25","-18.216667",NA,NA,"Campo rupestre.",NA,"2871","2006","11","15",NA,"Cachoeira do Sumidouro.","43W15'","18S13'","1200","1200",NA,"HUEFS0145944","HUEFS0145944",NA,NA,NA,NA,NA,NA
"279","2020-03-19 10:52:58-03","UEFS","HUEFS","145927","PreservedSpecimen","Plantae","Angiospermae","Rosanae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa",NA,"Mimosa",NA,"Viana, P.L.","Brasil","Minas Gerais","Felício dos Santos","-43.466667","-18.283333",NA,NA,NA,NA,"3709","2008","08","29",NA,"APA Felício, Mata do Isidoro e arredores.","43W28'","18S17'","1320","1320",NA,"HUEFS0145927",NA,NA,NA,NA,NA,NA,NA
"280","2020-03-19 10:56:00-03","UEFS","HUEFS","211008","PreservedSpecimen","Plantae","Angiospermae","Rosanae","Fabales","Leguminosae Subfam. Papilionoideae","Swartzia","pilulifera","Swartzia pilulifera","Benth.","Neves, D.M.","Brasil","Minas Gerais","Felício dos Santos","-43.11","-18.099444",NA,NA,NA,NA,"1604","2014","01","07",NA,"Prox. do morro Pedra Menina.","43W6'36''","18S5'58''",NA,NA,NA,"HUEFS0211008",NA,NA,NA,NA,NA,NA,NA
"281","2020-03-19 10:56:08-03","UEFS","HUEFS","145939","PreservedSpecimen","Plantae","Angiospermae","Rosanae","Fabales","Leguminosae Subfam. Papilionoideae","Zornia","flemmingioides","Zornia flemmingioides","Moric.","Viana, P.L.","Brasil","Minas Gerais","Felício dos Santos","-43.25","-18.216667",NA,NA,NA,NA,"2878","2006","11","15",NA,"Cachoeira do Sumidouro.","43W15'","18S13'","1200","1200",NA,"HUEFS0145939",NA,"A.P.Fortuna-Perez","2011","03",NA,NA,NA
"282","2020-03-19 10:56:08-03","UEFS","HUEFS","145930","PreservedSpecimen","Plantae","Angiospermae","Rosanae","Fabales","Leguminosae Subfam. Papilionoideae","Zornia","flemmingioides","Zornia flemmingioides","Moric.","Viana, P.L.","Brasil","Minas Gerais","Felício dos Santos","-43.466667","-18.283333",NA,NA,NA,NA,"3738","2008","08","30",NA,"APA Felício, Mata dos Isidoro e arredores.","43W28'","18S17'","1510","1510",NA,"HUEFS0145930",NA,"A.P.Fortuna-Perez","2011","03",NA,NA,NA
"283","2016-10-10 10:26:14-03","MOBOT","MOBOT_BR","100256016","S","Plantae",NA,NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Mast.","Amaro Macedo","Brazil","Minas Gerais","Felício dos Santos","-43.2402777","-18.155",NA,NA,NA,NA,"Macedo 5879","2004","12","18","South America",NA,"-43.2402777","-18.1550000",NA,NA,NA,NA,NA,"Feuillet","2005",NA,NA,NA,NA
"284","2016-10-10 10:27:57-03","MOBOT","MOBOT_BR","100448097","S","Plantae",NA,NA,NA,"Poaceae","Aulonemia","setosa","Aulonemia setosa","(Londoño & L.G. Clark) P.L. Viana & Filg.","P.L. Viana|N.F.O. Mota|T.E. Almeida|A. Salino|H. Bispo|F.M.G. Santos","Brazil","Minas Gerais","Felício dos Santos","-43.2833333","-18.1666667",NA,NA,NA,NA,"Viana 2229","2004","10","08","South America","APA Felício","-43.2833333","-18.1666667","1000","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Epitype"
"285","2019-12-19 09:38:57-03","UFVJM","HDJF","6472","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Bignoniaceae","Adenocalymma",NA,"Adenocalymma",NA,"Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.166944","-18.064444",NA,NA,NA,NA,"7533","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.166944","-18.064444","946","946",NA,"HDJF006472",NA,NA,NA,NA,NA,NA,NA
"286","2019-09-13 11:59:28-03","UFVJM","HDJF","5285","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Cactaceae","Cipocereus","crassisepalus","Cipocereus crassisepalus","(Buining & Brederoo) Zappi & N.P. Taylor","Fantinati, MR; Soffiatti, P","Brasil","Minas Gerais","Felício dos Santos","-43.210861","-18.198222",NA,NA,NA,NA,"166","2017","01","15","Southern America","MG 317 entre os municípios de Felício dos Santos e Rio Vermelho","-43.210861","-18.198222","989","989",NA,"HDJF005285","HDJF005285_01","Soffiatti, P","2017","01","15",NA,NA
"287","2019-12-19 09:38:57-03","UFVJM","HDJF","6473","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Bignoniaceae","Fridericia","samydoides","Fridericia samydoides","(Cham.) L.G. Lohmann","Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.180833","-18.061667",NA,NA,NA,NA,"7534","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.180833","-18.061667","928","928",NA,"HDJF006473",NA,"Faria, JEQ","2017","04",NA,NA,NA
"288","2019-12-19 09:38:57-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Bignoniaceae","Fridericia","samydoides","Fridericia samydoides","(Cham.) L.G. Lohmann","Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.180833","-18.061667",NA,NA,NA,NA,"7534","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.180833","-18.061667","928","928",NA,NA,NA,"Faria, JEQ","2017","04",NA,NA,NA
"289","2019-12-19 09:38:57-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Bignoniaceae","Fridericia","samydoides","Fridericia samydoides","(Cham.) L.G. Lohmann","Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.180833","-18.061667",NA,NA,NA,NA,"7534","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.180833","-18.061667","928","928",NA,NA,NA,"Faria, JEQ","2017","04",NA,NA,NA
"290","2019-12-19 09:38:57-03","UFVJM","HDJF","6475","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Convolvulaceae","Ipomoea",NA,"Ipomoea",NA,"Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.218889","-18.073611",NA,NA,NA,NA,"7536","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.218889","-18.073611","731","731",NA,"HDJF006475",NA,NA,NA,NA,NA,NA,NA
"291","2019-12-19 09:38:57-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Convolvulaceae","Ipomoea",NA,"Ipomoea",NA,"Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.218889","-18.073611",NA,NA,NA,NA,"7536","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.218889","-18.073611","731","731",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-12-19 09:38:57-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Convolvulaceae","Ipomoea",NA,"Ipomoea",NA,"Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.218889","-18.073611",NA,NA,NA,NA,"7536","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.218889","-18.073611","731","731",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-09-13 11:59:51-03","UFVJM","HDJF","3987","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Lauraceae",NA,NA,NA,NA,"Vieira, AD","Brasil","Minas Gerais","Felício dos Santos","-43.142222","-18.061944",NA,NA,NA,NA,"s.n.","2016","06","29","Southern America","Córrego Lambari Dourado","-43.142222","-18.061944","913","913",NA,"HDJF003987",NA,NA,NA,NA,NA,NA,NA
"294","2019-09-13 11:59:58-03","UFVJM","HDJF","1034","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Malvaceae","Luehea","grandiflora","Luehea grandiflora","Mart.","Otoni, TJO; Santana, BID","Brasil","Minas Gerais","Felício dos Santos","-43.303333","-18.024167",NA,NA,NA,NA,"s.n.","2012","11","14","Southern America","Zona Rural entre São Gonçalo do Rio Preto, Felício dos Santos e Sen. Modestino Gonçalves","-43.303333","-18.024167",NA,NA,NA,"HDJF001034",NA,"Otoni, TJO","2012","11","14",NA,NA
"295","2019-09-13 11:59:58-03","UFVJM","HDJF","1035","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Malvaceae","Luehea","grandiflora","Luehea grandiflora","Mart.","Otoni, TJO; Santana, BID","Brasil","Minas Gerais","Felício dos Santos","-43.303333","-18.024167",NA,NA,NA,NA,"s.n.","2012","11","14","Southern America","Zona Rural entre São Gonçalo do Rio Preto, Felício dos Santos e Sen. Modestino Gonçalves","-43.303333","-18.024167",NA,NA,NA,"HDJF001035",NA,"Otoni, TJO","2012","11","14",NA,NA
"296","2019-09-13 11:59:58-03","UFVJM","HDJF","1036","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Malvaceae","Luehea","grandiflora","Luehea grandiflora","Mart.","Otoni, TJO; Santana, BID","Brasil","Minas Gerais","Felício dos Santos","-43.303333","-18.024167",NA,NA,NA,NA,"s.n.","2012","11","14","Southern America","Zona Rural entre São Gonçalo do Rio Preto, Felício dos Santos e Sen. Modestino Gonçalves","-43.303333","-18.024167",NA,NA,NA,"HDJF001036",NA,"Otoni, TJO","2012","11","14",NA,NA
"297","2019-12-19 09:39:02-03","UFVJM","HDJF","6476","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.227222","-18.076944",NA,NA,NA,NA,"7537","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.227222","-18.076944","726","726",NA,"HDJF006476",NA,"Faria, JEQ","2017","04",NA,NA,NA
"298","2019-12-19 09:39:02-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.227222","-18.076944",NA,NA,NA,NA,"7537","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.227222","-18.076944","726","726",NA,NA,NA,"Faria, JEQ","2017","04",NA,NA,NA
"299","2019-12-19 09:39:02-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.227222","-18.076944",NA,NA,NA,NA,"7537","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.227222","-18.076944","726","726",NA,NA,NA,"Faria, JEQ","2017","04",NA,NA,NA
"300","2019-12-19 09:39:02-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Faria, JEQ; Pinheiro, AC","Brasil","Minas Gerais","Felício dos Santos","-43.227222","-18.076944",NA,NA,NA,NA,"7537","2017","04","11","Southern America","Estrada próxima a Felício dos Santos","-43.227222","-18.076944","726","726",NA,NA,NA,"Faria, JEQ","2017","04",NA,NA,NA
